3674:58,302,8,542,518,15,650,101,84,861
3684:18102,9877,10236,17990,10806,6901,2414,5218,26739,1103
3685:81,70,76,17,500,10039,564,40,29671,7716
3686:88124,14635,46540,25230,3214,5292,3599,1326,5767,431
3692:654,17,302,616,84,1102,8,285,101,6
3694:17,302,616,8,564,654,650,84,76,1287
3701:302,654,616,8,58,518,138,29,650,564
3702:13918,21044,17,564,2574,3968,24333,76,302,84
3717:17,654,58,564,76,542,84,508,61,15
3721:654,616,58,84,650,1102,518,542,76,564
3728:16995,885,79096,19829,74038,76,56414,12216,23970,2081
3735:8,29,76,15,101,861,138,6,289,162
3736:302,616,654,8,84,564,58,650,70,327
3737:302,654,616,58,650,84,8,29,564,138
3751:17,616,654,58,8,650,29,84,76,542
3752:17,302,58,361,616,29,84,354,1102,76
3800:302,654,58,542,32,61,29,1102,138,101
3811:19561,8443,13705,4040,8974,9609,23048,14851,79909,8772
3820:17,58,616,650,8,542,861,76,518,15
3840:654,1102,58,354,616,8,138,650,76,301
3846:17,654,302,58,8,564,518,61,84,650
3849:58,616,8,518,138,650,70,76,736,866
3850:654,58,616,29,518,76,15,354,564,542
3857:302,654,58,616,29,8,542,1102,6,15
3859:17,616,302,58,8,518,29,15,61,564
3862:17,654,302,616,8,58,542,84,564,76
3888:17,81,3137,13,76,1002,15535,7630,302,8
3911:302,518,616,15,17,654,58,29333,650,409
3921:81,986,1749,7211,780,17,500,2204,1884,70
3929:302,654,616,58,698,8,650,542,736,40
3930:17,654,616,518,245,15,542,8,61,58
3934:17084,31149,6823,40743,55002,38848,38291,59650,15457,32473
3947:302,654,84,616,58,518,70,650,736,29
3950:302,654,8,542,84,861,564,138,285,61
3962:17,616,302,654,58,8,76,84,15,518
3974:7008,42150,8694,26490,4682,601,4797,24825,11309,24550
3975:17,302,654,58,650,542,8,84,29,518
3988:81,986,226,1888,17,780,827,7211,70,500
4001:
4006:17,542,8,302,245,654,15,616,146,58
4007:2015,69933,65965,81,1538,226,2852,3177,4738,986
4008:17,302,84,654,138,226,19367,354,76,616
4009:17,616,542,76,15,564,8,302,902,518
4028:81,3423,7211,1888,8511,986,13544,2241,8283,8667
4031:7311,27642,41672,12150,48055,1188,82,19522,17,18531
4035:3207,14152,2816,2403,2714,2696,1827,974,17,9045
4053:17,302,616,654,8,58,518,84,542,564
4064:302,654,8,84,76,542,518,650,564,861
4067:17,58,654,542,8,650,15,518,76,861
4068:21056,302,3531,65,84,327,17,2200,508,616
4069:650,542,518,15,1102,354,138,736,861,285
4075:
4076:87178,25271,65579,46579,31273,30861,43714,34773,17144,347
4084:17,654,29,8,861,84,650,518,15,101
4091:17,58,616,654,302,542,8,15,29,518
4098:2252,18386,4864,11450,2485,3900,11166,14657,37149,276
4103:302,654,58,616,84,29,76,8,564,1102
4104:302,654,76,616,58,8,542,84,518,29
4124:168,4,984,719,8860,11255,5480,10305,3601,7994
4132:17,616,654,302,58,542,8,15,61,650
4134:202,14394,24038,18618,77965,24031,10884,42994,30471,16531
4138:17,70,302,654,8,226,84,616,2162,780
4140:2337,168,1326,719,2153,1528,984,399,463,36623
4149:
4158:168,1460,5480,1002,984,8860,719,17,7838,760
4164:17,302,616,654,8,58,518,15,61,29
4167:36331,17,42426,56760,302,1657,131,15825,301,1606
4171:9019,5112,13407,11050,19302,8321,9289,1293,5522,10146
4177:17,616,654,302,8,58,518,542,76,84
4179:17,302,616,58,84,8,6,542,518,1102
4184:616,84,650,542,1102,15,8,354,76,518
4190:20154,44314,20194,3789,47656,5062,31736,8814,50347,21955
4209:38904,61418,45182,1164,19715,88331,74525,54784,24632,6694
4210:17,58,654,616,302,542,15,61,518,8
4211:4600
4213:302,654,84,542,564,15,861,76,1196,1102
4223:
4237:302,654,616,518,58,76,564,29,138,542
4242:17,302,616,654,58,542,518,84,29,650
4248:32758,25889,22269,25152,2048,5145,375,19202,9873,24058
4249:168,297,226,719,10267,564,1326,984,8860,17
4265:302,10084,24740,45419,57630,49643,3039,616,43592,17
4269:17,616,58,8,29,518,650,564,15,84
4273:654,76,302,616,58,70,564,8,301,2139
4275:17,654,616,58,84,8,76,542,245,29
4277:17,654,58,8,518,542,29,15,76,1196
4281:17,302,58,29,861,650,542,8,84,76
4301:17,616,654,302,518,29,8,15,84,542
4303:17,616,302,58,654,518,650,84,1196,289
4304:302,8,84,650,301,518,542,15,1102,564
4344:17,654,302,58,542,15,29,8,6,650
4353:1077,1382,17,508,787,8,302,393,327,49643
4357:17,616,302,564,654,542,8,508,32,327
4365:168,719,984,1326,9417,10267,2103,1528,2259,5480
4371:17,6507,616,8959,12455,18249,654,302,38490,73971
4372:81,302,70,616,58,564,76,654,8,226
4399:17,616,58,518,84,542,650,76,15,564
4400:17,302,654,616,58,15,8,542,84,29
4407:616,58,518,542,8,650,29,84,564,76
4424:44885,12222,36269,18907,25958,20912,56364,14201,29660,55410
4426:4455,12906,50294,29047,43318,22421,2616,9548,15380,9575
4436:17,508,245,76,70,2583,616,302,654,8
4453:81363,27503,69759,18269,71636,50931,41526,33420,24752,12565
4457:17,616,654,245,542,15,8,302,58,84
4458:18708,19285,44634,65,6915,17,364,787,353,542
4466:17,84,8,518,1102,542,6,301,15,101
4469:17,654,542,29,650,8,61,518,84,554
4482:17,302,58,29,8,861,518,564,6,84
4507:302,654,84,616,58,1102,138,518,564,354
4514:17,24467,76,616,654,564,58,8,84,542
4517:302,58,616,1102,29,650,354,138,564,518
4519:55480,18722,1239,6130,98885,91,359,9047,18364,4909
4522:26509,3522,15163,214,40840,6223,54390,16866,61228,22238
4530:17,654,302,58,29,650,564,8,542,518
4537:17,40356,22713,7649,186,302,36743,8,616,654
4543:17,2139,76,564,8,302,616,654,262,518
4562:17,616,8,302,58,1023,736,70,654,564
4578:17,84,8,76,650,29,542,1102,225,861
4588:17,302,616,58,76,84,650,301,138,8
4618:17,245,441,4268,616,8,302,518,508,58
4633:16487,32111,13400,74316,38526,42559,59189,79667,40355,5860
4637:3926,43318,22421,2616,986,9548,15380,9575,3498,2301
4640:58,8,518,29,15,84,650,32,76,289
4641:189,2880,3107,1527,12990,4825,6434,8848,5624,7880
4642:302,616,654,8,650,76,564,542,29,1102
4651:654,616,17,302,58,61,861,542,29,1196
4665:654,58,616,8,84,650,542,29,518,101
4666:4479
4682:22920,7454,10937,37778,14714,2291,19637,24059,12545,82008
4687:302,58,616,29,84,650,6,354,8,285
4692:22705,58,654,302,616,15,84,101,518,947
4696:
4702:13617,5197,36929,72788,7386,47507,34813,8892,3509,83444
4730:302,616,58,654,8,84,76,518,15,564
4736:302,654,58,616,84,8,650,15,224,138
4745:17,302,84,564,542,518,15,101,289,736
4749:17,654,70,302,518,616,245,15,8,508
4751:25910,8167,3126,45095,3477,12332,76321,37042,2423,57974
4760:4427,4425,26985,29419,26966,9867,12165,45541,11612,7851
4762:616,17,302,654,58,542,15,8,61,861
4767:12332,25910,10048,3126,4575,59005,26480,45095,12734,367
4774:58,616,650,518,542,138,76,861,15,301
4779:18056,8543,17,45562,11966,302,654,616,518,8
4788:302,654,58,616,1102,518,29,650,736,301
4789:
4794:14628,101799,4240,25314,16616,42608,26541,70182,45041,30734
4796:10503,8454,27291,189,33562,22929,42440,3704,14689,26571
4797:518,564,1102,61,736,32,238,363,508,486
4802:302,654,616,58,84,354,542,301,285,518
4816:4032,47934,17,654,14026,616,85885,302,4210,15304
4831:654,616,29,58,84,650,8,1102,736,138
4834:17,302,654,616,58,518,8,245,542,84
4852:616,17,564,58,654,70,24550,3810,302,3221
4863:17,302,8,616,654,84,518,542,85303,58
4870:17,302,616,654,58,29,84,650,8,76
4875:616,654,58,29,8,542,861,84,76,564
4889:654,302,616,58,8,650,70,542,518,564
4894:17,4880,76,866,698,1730,31606,70,8,262
4898:
4910:302,654,616,58,84,8,29,354,301,518
4919:17,616,654,302,58,15,8,29,84,518
4926:302,616,654,58,15,8,84,650,542,518
4934:1352,1527,10041,157,10503,3107,2880,8454,17,27070
4935:7173,17921,1037,16191,10950,14003,2983,1521,3527,4187
4944:41907,611,3789,21380,26022,52041,27324,55929,2167,378
4946:17,70,84,8,616,76,77795,1359,58,354
4949:41693,8454,9354,9900,18851,44632,9906,508,18041,6733
4951:1205,4991,2917,508,653,3643,1410,3977,76,986
4956:17,76,616,654,58,564,226,542,8,81
4961:6453,30143,840,44773,12652,44832,17,27716,81,23169
4984:11108,2665,25826,1318,244,205,2512,2618,236,29
4986:17,654,616,8,70,542,518,29,84,564
4991:
4992:17,654,302,616,58,542,15,29,650,8
4998:17,302,58,29,84,650,542,8,518,6
5001:17,302,616,58,84,76,650,518,564,542
5002:6503,8660,15921,13889,24608,247,52460,9216,53856,19871
5006:17,654,302,616,58,76,542,226,81,70
5007:441,710,17,2715,1065,13,1410,2548,5117,3618
5011:3548,802,698,34773,8167,30861,65579,87178,41634,24539
5015:17,4268,15,616,774,353,302,8,1119,518
5018:654,616,58,518,29,650,84,76,322,564
5031:302,654,58,84,518,1102,354,29,76,650
5039:16036,24838,10536,31492,3506,18783,1340,9055,14955,33831
5040:17,302,616,654,58,518,84,15,542,29
5047:17,32,616,654,302,58,29,542,4958,8
5048:650,13069,1357,17,616,302,6491,58,76,224
5079:616,58,542,8,84,76,15,564,6,518
5086:17,76,70,302,616,654,58,650,262,508
5088:302,616,76,17,58,650,654,542,8,500
5089:17,302,654,29,58,650,616,76,116,84
5090:13408,30472,17,4544,508,65260,873,749,70,16945
5097:2674,17,1644,508,787,542,8,76,70,302
5107:17,35469,654,302,616,58,8,542,787,61
5108:34884,45700,39079,4852,344,44717,38234,81,17,5812
5119:616,302,654,58,84,542,650,861,518,76
5120:616,17,546,866,76,361,40,302,698,654
5129:168,827,719,984,5480,8860,760,5738,2318,463
5147:654,58,84,8,650,76,1102,861,29,736
5148:
5176:17,302,616,654,542,8,861,518,650,84
5180:17,74403,167,302,375,70,20623,361,226,76
5188:4755,1991,441,508,710,2880,76,1002,17,3618
5202:
5207:29017,47534,33239,17,518,302,84,616,37606,1023
5208:17,84,518,650,542,138,61,861,736,15
5214:16764,9505,5533,518,947,70,1412,17,4499,2076
5217:17,302,616,654,58,15,84,29,518,285
5247:616,17,58,654,302,542,861,1196,650,15
5271:32768,1525,30539,26966,30279,30317,23376,2902,12129,3850
5276:73638,20963,37455,47134,20744,19929,58142,32280,36752,24981
5279:17,302,58,8,518,650,29,736,101,542
5288:302,654,616,508,84,76,58,8,354,29
5294:17,245,518,302,616,654,8,2162,32,875
5299:58,654,616,650,861,15,8,289,564,6
5300:17,302,654,616,58,8,84,542,354,518
5306:3638,10349,17,2890,15,616,302,654,285,76
5307:
5309:17,48,10384,302,654,84,518,70,354,1050
5323:724,6189,57530,12986,19151,16347,75359,68843,96415,19261
5325:89362,62270,8611,12699
5329:17,25479,77881,26312,10492,1119,7021,3372,9289,4420
5335:302,1102,654,8,354,58,29,616,518,301
5358:17,873,65,616,302,84,654,119,58,8
5361:17,302,616,58,8,84,29,518,1102,650
5364:10305,7450,14890,21442,10033,9323,41249,35283,564,17
5378:302,8,518,29,15,650,76,289,138,354
5385:8,616,58,245,875,15,650,518,2162,542
5387:17,650,8,518,84,76,285,322,6,354
5397:616,29,84,8,76,564,650,1102,542,354
5398:58,654,17,402,302,289,32160,518,8213,39482
5403:654,58,650,29,542,84,8,76,518,1102
5425:17,654,302,616,8,76,84,542,650,29
5433:58,654,8,84,616,224,29,518,76,285
5434:17,70,654,76,226,302,58,616,81,84
5435:17,616,654,1102,58,76,289,29,650,101
5436:302,654,354,8,1102,29,899,70,518,616
5438:302,654,616,518,58,542,301,1102,564,4032
5449:81,55893,71329,27166,18205,11754,3519,2479,20674,5663
5455:17,302,654,58,8,518,76,650,564,29
5456:8,17,302,518,76,616,37009,654,70,33394
5458:441,12094,38280,4715,4856,1875,1002,1340,4421,1205
5462:302,654,616,84,8,518,58,76,354,508
5472:1749,3423,7211,780,226,5767,13544,2241,986,1888
5474:302,58,8,542,84,518,15,650,564,76
5477:37419,13660,4755,32441,2694,1397,4889,1991,9054,670
5478:10451,1460,827,2715,43736,1002,17,6379,48904,3307
5479:65,1405,17,327,5567,1287,19433,4499,986,81
5480:616,58,84,8,542,518,650,289,76,301
5499:7211,1749,3939,3718,140,226,229,8283,8667,2616
5500:35016,42389,56320,63192,30759,14297,96442,19544,3578
5502:14035,7905,27705,17123,17,21828,15122,6773,54354,1486
5512:17,616,654,302,58,15,8,76,518,564
5527:302,654,616,58,564,8,84,542,70,650
5529:
5530:17,654,58,302,8,542,650,564,518,61
5535:17,616,8,302,518,654,15,58,542,61
5536:4529,2015,17990,20178,69933,8011,28544,17227,2852,394
5542:17,616,654,327,302,58,518,8,245,15
5551:302,654,616,58,8,542,564,84,518,650
5562:302,17,58,616,29,84,6,650,15,542
5580:302,654,616,58,518,84,29,542,15,650
5584:12968,2260,2856,7940,16360,11577,46572,5486,24065,31356
5601:17,302,58,8,84,542,518,76,1102,1196
5611:302,654,616,58,8,564,542,518,29,15
5632:17,302,654,58,542,84,8,518,15,76
5640:1970,698,76,1069,10617,654,2139,58,38984,9646
5644:15292,1397,4889,9054,22,5975,3661,19778,14268,2510
5645:17,76,901,302,654,616,138,84,508,29
5656:302,616,654,518,58,542,15,564,61,1102
5666:7795,236,3448,4203,12253,60428,5457,8442,14750,1912
5683:719,984,8860,2153,1528,661,463,2318,17,801
5691:
5696:17,616,39881,8,654,15,84,61,354,302
5702:616,84,542,15,650,61,101,6,8,1102
5707:1352,2880,3172,3107,189,1527,1712,12990,24581,6266
5717:9189,8392,40568,12861,12507,1076,17486,1011,10722,19378
5718:17,302,654,361,84,29,58,616,76,48
5721:84,21487,654,17,302,8,1102,518,101,58
5722:17,302,654,58,8,76,29,224,84,542
5741:58,616,8,736,518,650,76,289,542,6
5765:17,654,302,58,15,76,8,650,29,518
5766:6906,8226,9095,42870,1176,75581,20416,25123,38355,65094
5780:17,302,58,542,564,518,29,15,84,327
5784:17,302,616,58,654,8,650,289,554,15
5788:3591,28577,1730,719
5798:17,8,84,46258,616,518,302,654,899,1102
5803:8,29,76,542,1102,564,138,15,6,736
5817:17,58,616,84,650,8,542,1102,518,15
5822:17,15,5111,47377,3241,3196,9101,22163,24348,616
5834:17,302,654,616,58,650,29,138,564,736
5858:168,719,984,76,17,5480,5557,2103,302,8860
5863:4671,14259,378,7468,3578,21479,8759,1991,1077,12861
5864:17,302,654,616,70,650,8,29,84,542
5865:24400,28888,2406,5693,14237,23832,10147,17582,74775,25107
5866:81,731,1460,168,226,76,500,35229,17,508
5876:185,24738,2838,16514,245,6423,4268,4487,6812,55817
5884:17,616,654,302,58,15,542,650,8,289
5890:17,654,302,15,58,616,518,1102,301,542
5891:
5892:
5894:76,1326,168,17,2513,1460,22365,574,719,8
5896:40667,69499,56052,35697,16149,41398,25692,10417,18931,13584
5904:10372,38990,42552,4471,2265,1277,5117,873,67531,32873
5905:84,518,17,302,1102,616,654,58,101,564
5922:302,654,58,1102,8,29,650,518,301,736
5923:17,616,302,654,518,542,84,58,76,508
5943:17,302,654,36518,616,29,58,542,84,162
5947:10860,39828,65522,41071,20261,32709,22192,13683,30694,34164
5956:302,654,58,8,15,650,564,84,76,554
5964:17,616,302,58,654,542,518,8,101,650
5978:6545,4146,2857,6117,44385,6901,9843,37266,26915,10692
5990:87258,14920,17,302,654,245,58,616,29,518
5994:19135,15777
6001:719,168,984,76,661,8860,574,1400,135,698
6002:46949,32798,29849,14718,32348,6290,440,7070,409,56965
6013:5956,18293,12236,12435,1878,3265,167,11234,23682,44423
6018:17,302,61,58,654,15,245,616,29,787
6020:18975,24655,5053,24885,23230,14890,21640,538,23051,78440
6027:58,654,302,616,75427,8,84,56243,24259,61
6031:6974,74776,45379,21816,6673,28854,63666,53001,31078,3448
6062:17,31773,81,76,302,616,698,654,1276,245
6067:17,302,84,654,138,48,8,616,1360,650
6073:17,616,58,29,84,650,8,76,542,861
6076:17,58,654,302,542,650,29,8,15,1196
6078:19871,17185,1495,25479,10492,9289,3372,3672,7397,46469
6083:2055,10230,10997,11592,29147,2548,3196,13049,17,28599
6093:654,8,29,361,58,616,138,518,650,301
6109:17,302,8,654,616,84,650,1359,58,873
6110:6207,40,441,1410,76,827,2139,5363,262,17
6118:616,654,8,76,518,58,508,84,245,564
6128:84,354,1102,650,138,8,76,736,301,518
6135:1991,1790,2318,5184,68038,11780,20889,508,226,70
6137:302,58,29,8,76,289,542,518,138,15
6139:17,616,302,58,8,654,1102,518,101,76
6140:17,616,58,654,302,564,409,542,650,14152
6145:13186,28140,1202,9745,17424,29,1405,2030,1119,64485
6146:
6155:245,8,302,616,654,518,710,16036,1410,84
6161:17,616,508,654,302,76,58,2447,8,650
6162:17,654,302,616,29,76,84,15,61,650
6164:1749,986,3423,7211,1888,262,140,13544,226,3239
6179:10981,7268,4040,33228,6951,5975,39399,17908,533,6311
6186:17,302,616,654,518,542,15,8,101,84
6192:17,654,508,616,302,226,542,564,76,8
6202:17,654,616,8,58,650,302,508,564,542
6205:17,302,654,616,29,58,84,650,354,8
6207:39546,302,654,616,58,84,29,8,518,650
6210:17,518,302,654,138,1102,564,48,542,58
6219:4755,3107,1527,2880,10041,1352,5624,11725,6434,7859
6228:302,58,84,29,650,76,542,564,61,138
6270:17,654,616,518,84,302,1382,8,101,58
6271:654,58,616,6,285,84,1102,542,861,15
6274:
6283:302,654,616,58,29,8,76,84,542,861
6290:2232,17,616,302,289,654,58,7471,24797,101
6292:11884,2548,19337,26267,9710,16550,76,49789,13502,4498
6298:17,616,302,654,58,8,84,518,76,508
6301:17,616,84,542,650,518,6,8,15,76
6312:
6331:226,3423,780,17,986,1888,731,7211,1749,70
6336:17,302,518,654,8,84,616,70,58,76
6338:302,654,616,8,58,3423,564,650,542,138
6345:616,518,8,654,58,542,245,302,84,15
6351:1913,385,5726,6387,22801,7931,28166,33223,39619,94260
6357:654,616,58,518,650,15,29,101,1102,564
6371:17,654,616,58,650,29,8,15,542,61
6391:
6392:17,564,302,70,616,654,508,650,58,986
6395:4755,4825,1335,8466,1352,385,2880,3172,508,10041
6404:168,984,661,8860,5480,760,1528,1400,8733,9783
6407:81,1527,1352,508,302,654,262,189,8,616
6413:44,44945,17917,7590,20235,54962,80950,48188,8613,47090
6420:168,719,984,13677,463,10648,1400,574,8733,28585
6450:654,616,58,1102,518,650,29,289,542,138
6457:14470,30143,398,76,302,97237,36160,4751,17,16882
6469:17,302,654,70,616,58,84,8,76,101
6475:17,302,616,650,29,518,542,84,15,8
6520:17,76,70,508,302,564,654,616,27094,780
6536:16350,32347,14906,13700,16463,6960,5195,71688,26575,29732
6543:17,654,616,58,84,518,542,861,29,1102
6555:654,58,616,8,518,650,138,354,6,15
6565:37522,27071,22006,8439,1883,4834,716,36180,98104,17781
6568:840,3196,2548,5627,27070,27094,24642,13049,465,197
6569:
6587:17,302,58,654,19233,5343,6511,21929,30301,8964
6593:17,58,616,542,29,76,861,84,564,8
6594:17,1913,48,302,84,226,76,654,1187,138
6597:17,76,654,616,302,542,564,70,58,84
6600:81,226,2379,70,2967,3423,508,17,1884,17317
6601:5465,254,13293,7194,84610,33748,361,17,8818,13420
6602:30436,50141,5692,7364,79208,12501,4656,20390,16361,26844
6603:12734,12332,4575,17527,8167,37042,59005,25910,57974,8860
6641:17,302,616,654,58,8,542,518,84,76
6642:302,58,654,616,10860,65522,84,29,650,8
6655:17,302,654,616,866,76,8,58,542,11887
6658:17,4046,6683,918,1816,22156,144,43562,10801,302
6671:3536,38470,1830,66174,35381,21274,41175,60351,44171,17517
6676:17,302,654,58,616,8,29,84,518,564
6682:84,58,616,8,301,138,76,650,542,518
6694:6432,27741,4386,10232,80668,30169,55516,34035,9003,2816
6698:
6723:984,168,5557,5480,661,8860,135,1400,801,2642
6724:17,226,616,7237,302,76,87377,7497,52132,238
6725:302,17,654,616,58,84,1102,8,76,245
6728:616,302,8,58,654,564,84,861,542,650
6735:17,616,58,542,8,564,84,15,518,70
6736:17,616,302,654,4203,518,12253,58,10075,542
6737:17,302,654,616,76,58,8,542,650,84
6749:168,719,661,5480,8860,1400,463,7838,135,5557
6755:17,654,58,518,650,1102,861,302,8,616
6773:616,8,301,518,101,564,285,6,542,224
6792:17,302,654,58,8,518,650,29,101,15
6793:654,8,616,354,518,58,1102,138,29,736
6843:302,616,654,8,58,84,4671,76,518,564
6851:3107,17,1527,10041,2880,4825,3172,5624,518,616
6881:47043,21970,78050,6491,6127,91518,18239,785,500,11671
6883:17,302,654,616,58,84,8,29,354,15
6886:58,616,8,84,650,518,76,564,289,1102
6889:3216,654,245,1119,3142,899,891,84,40996,302
6894:
6895:866,254,1763,8218,546,17,2139,1649,20467,5465
6898:17,654,616,302,58,81,70,542,2139,508
6903:17,1913,302,654,354,84,2139,58,29,564
6932:17,616,654,224,302,58,84,285,131,650
6933:17,616,650,302,327,8,76,654,58,500
6935:25523
6939:17,302,616,654,84,518,8,542,58,138
6948:6302,769,1007,4589,3514,4858,46
6950:
6958:16676,2528,4326,70,650,866,8,302,17
6960:17,17855,302,654,361,26676,508,70,26848,76
6966:3770,25398,42150,26490,4682,24825,24550,3810,11309,3221
6977:473,355,9902,10561,57635,34795,46673,294,23646,12876
6982:10692,361,2845,47429,6901,2354,55169,16658,1651,12093
6983:
6984:57053,76332,40643,56420,43723,44905,8500,88166,79390,33940
6992:441,2714,1827,2403,3618,245,3207,4513,1744,3506
7005:616,654,302,8,15,58,518,564,84,76
7019:17,302,518,1119,1410,8,58,84,245,76
7027:
7034:17,302,654,8,58,542,518,84,26483,508
7035:302,7411,616,654,58,8,650,518,542,49084
7036:17,302,654,84,354,58,616,29,1102,70
7044:654,302,84,301,616,58,8,70,29,1187
7053:76,17,226,508,70,1382,1023,168,719,1460
7059:6256,984,25073,9874,2318,8860,661,1326,1740,719
7069:
7077:58530
7096:
7112:17398,1382,54045,9425,4976,4600,2982,377,2021,533
7116:17,10175,616,302,654,58,245,650,76,8
7118:616,654,58,8,76,84,29,542,564,15
7133:616,58,84,8,650,518,354,564,542,1102
7137:8563,7082,4943,26165,23213,15202,5048,28321,6798,70972
7140:17,302,616,58,84,518,654,61,564,650
7159:654,302,84,101,518,8,29,650,542,76
7173:18525,654,302,58,17,616,15,7841,6,483
7178:9974,6057,2683,20813,2375,15743,508,302,268,366
7183:17,616,650,8,518,542,564,15,6,736
7184:
7188:
7192:616,58,8,15,518,84,29,564,61,76
7196:
7203:17,5975,302,10981,76,8772,603,654,616,564
7214:17,518,899,616,302,8,15,654,84,301
7224:17,616,302,654,542,58,8,518,15,650
7225:18087,52049,63391,66575,557
7230:
7232:10039,17,2139,76,5097,890,226,50661,4743,302
7239:9006,17,616,302,654,58,15,518,564,8
